[{'label': 'fear', 'score': 0.9938428401947021}, {'label': 'neutral', 'score': 0.00176040839869529}, {'label': 'nervousness', 'score': 0.0009399746195413172}, {'label': 'approval', 'score': 0.0005978410481475294}, {'label': 'caring', 'score': 0.00045154811232350767}]
[{'label': 'amusement', 'score': 0.7253748774528503}, {'label': 'neutral', 'score': 0.22726096212863922}, {'label': 'joy', 'score': 0.03814099729061127}, {'label': 'approval', 'score': 0.0024415196385234594}, {'label': 'realization', 'score': 0.0021044353488832712}]
[{'label': 'amusement', 'score': 0.7436530590057373}, {'label': 'neutral', 'score': 0.1977054625749588}, {'label': 'joy', 'score': 0.050142206251621246}, {'label': 'approval', 'score': 0.0020646292250603437}, {'label': 'realization', 'score': 0.0016665656585246325}]
[{'label': 'amusement', 'score': 0.9049895405769348}, {'label': 'neutral', 'score': 0.06388566642999649}, {'label': 'joy', 'score': 0.023334132507443428}, {'label': 'disapproval', 'score': 0.002147650346159935}, {'label': 'realization', 'score': 0.0015222564106807113}]
[{'label': 'amusement', 'score': 0.9062734246253967}, {'label': 'neutral', 'score': 0.06204572692513466}, {'label': 'joy', 'score': 0.025258632376790047}, {'label': 'disapproval', 'score': 0.001335789100266993}, {'label': 'realization', 'score': 0.0012430998031049967}]
[{'label': 'amusement', 'score': 0.780764639377594}, {'label': 'neutral', 'score': 0.17700089514255524}, {'label': 'joy', 'score': 0.030319884419441223}, {'label': 'disapproval', 'score': 0.0029476189520210028}, {'label': 'realization', 'score': 0.002302030334249139}]
[{'label': 'amusement', 'score': 0.76402348279953}, {'label': 'neutral', 'score': 0.19173772633075714}, {'label': 'joy', 'score': 0.027385229244828224}, {'label': 'disapproval', 'score': 0.004521315451711416}, {'label': 'realization', 'score': 0.00360319996252656}]
[{'label': 'neutral', 'score': 0.5082930326461792}, {'label': 'amusement', 'score': 0.3416953384876251}, {'label': 'disapproval', 'score': 0.08977438509464264}, {'label': 'realization', 'score': 0.0160612091422081}, {'label': 'joy', 'score': 0.011318378150463104}]
[{'label': 'amusement', 'score': 0.5384497046470642}, {'label': 'neutral', 'score': 0.40897613763809204}, {'label': 'joy', 'score': 0.04295479506254196}, {'label': 'approval', 'score': 0.0038554915226995945}, {'label': 'realization', 'score': 0.0014607859775424004}]
[{'label': 'amusement', 'score': 0.75829017162323}, {'label': 'neutral', 'score': 0.16709665954113007}, {'label': 'joy', 'score': 0.06595806032419205}, {'label': 'approval', 'score': 0.003690143348649144}, {'label': 'realization', 'score': 0.0013280215207487345}]
[{'label': 'amusement', 'score': 0.7155086398124695}, {'label': 'joy', 'score': 0.16952456533908844}, {'label': 'neutral', 'score': 0.10797019302845001}, {'label': 'approval', 'score': 0.002047985792160034}, {'label': 'excitement', 'score': 0.0011464857961982489}]
[{'label': 'amusement', 'score': 0.9518482089042664}, {'label': 'joy', 'score': 0.029655950143933296}, {'label': 'neutral', 'score': 0.015480793081223965}, {'label': 'approval', 'score': 0.0009230627329088748}, {'label': 'realization', 'score': 0.0004795235290657729}]
[{'label': 'amusement', 'score': 0.9605868458747864}, {'label': 'joy', 'score': 0.021703600883483887}, {'label': 'neutral', 'score': 0.01466409768909216}, {'label': 'approval', 'score': 0.0009640310308896005}, {'label': 'realization', 'score': 0.0005676947184838355}]
[{'label': 'amusement', 'score': 0.9160706400871277}, {'label': 'joy', 'score': 0.06846005469560623}, {'label': 'neutral', 'score': 0.012123492546379566}, {'label': 'approval', 'score': 0.0008869495941326022}, {'label': 'realization', 'score': 0.0006293917540460825}]
[{'label': 'amusement', 'score': 0.9288095235824585}, {'label': 'joy', 'score': 0.052999623119831085}, {'label': 'neutral', 'score': 0.014782853424549103}, {'label': 'approval', 'score': 0.0009745826828293502}, {'label': 'realization', 'score': 0.0006656678160652518}]
[{'label': 'amusement', 'score': 0.9412403702735901}, {'label': 'joy', 'score': 0.046856097877025604}, {'label': 'neutral', 'score': 0.009050607681274414}, {'label': 'approval', 'score': 0.0007349047809839249}, {'label': 'realization', 'score': 0.0005115182721056044}]
[{'label': 'amusement', 'score': 0.7929386496543884}, {'label': 'joy', 'score': 0.12203080952167511}, {'label': 'neutral', 'score': 0.077803835272789}, {'label': 'approval', 'score': 0.0018572370754554868}, {'label': 'realization', 'score': 0.0016901774797588587}]
[{'label': 'amusement', 'score': 0.5134927034378052}, {'label': 'neutral', 'score': 0.38576316833496094}, {'label': 'joy', 'score': 0.08804059773683548}, {'label': 'approval', 'score': 0.0033279687631875277}, {'label': 'realization', 'score': 0.0031890692189335823}]
[{'label': 'amusement', 'score': 0.4822898507118225}, {'label': 'neutral', 'score': 0.4564140737056732}, {'label': 'joy', 'score': 0.05010390654206276}, {'label': 'approval', 'score': 0.003266099141910672}, {'label': 'realization', 'score': 0.002494079526513815}]
[{'label': 'amusement', 'score': 0.7946163415908813}, {'label': 'neutral', 'score': 0.13115958869457245}, {'label': 'joy', 'score': 0.06716824322938919}, {'label': 'approval', 'score': 0.0015786782605573535}, {'label': 'realization', 'score': 0.0014152340590953827}]
[{'label': 'amusement', 'score': 0.9201768040657043}, {'label': 'joy', 'score': 0.05092891305685043}, {'label': 'neutral', 'score': 0.025479167699813843}, {'label': 'approval', 'score': 0.0007147924625314772}, {'label': 'realization', 'score': 0.0004762018797919154}]
[{'label': 'amusement', 'score': 0.7602713108062744}, {'label': 'neutral', 'score': 0.15576837956905365}, {'label': 'joy', 'score': 0.07716736942529678}, {'label': 'approval', 'score': 0.0017791611608117819}, {'label': 'realization', 'score': 0.0009580042096786201}]
[{'label': 'amusement', 'score': 0.7404636740684509}, {'label': 'neutral', 'score': 0.18724077939987183}, {'label': 'joy', 'score': 0.06572618335485458}, {'label': 'approval', 'score': 0.0014289746759459376}, {'label': 'realization', 'score': 0.001068808138370514}]
[{'label': 'amusement', 'score': 0.765043318271637}, {'label': 'joy', 'score': 0.11492061614990234}, {'label': 'neutral', 'score': 0.1121709942817688}, {'label': 'realization', 'score': 0.001800113939680159}, {'label': 'approval', 'score': 0.0014313526917248964}]
[{'label': 'amusement', 'score': 0.7898269295692444}, {'label': 'joy', 'score': 0.11527114361524582}, {'label': 'neutral', 'score': 0.08842837065458298}, {'label': 'approval', 'score': 0.001316520618274808}, {'label': 'excitement', 'score': 0.0011580431601032615}]
[{'label': 'amusement', 'score': 0.6943677663803101}, {'label': 'neutral', 'score': 0.2335582971572876}, {'label': 'joy', 'score': 0.06429634988307953}, {'label': 'approval', 'score': 0.0014547576429322362}, {'label': 'excitement', 'score': 0.0014061254914849997}]
[{'label': 'amusement', 'score': 0.7357078194618225}, {'label': 'neutral', 'score': 0.22766660153865814}, {'label': 'joy', 'score': 0.029258878901600838}, {'label': 'approval', 'score': 0.0013072495348751545}, {'label': 'annoyance', 'score': 0.0012232251465320587}]
[{'label': 'amusement', 'score': 0.8981660008430481}, {'label': 'neutral', 'score': 0.08041258156299591}, {'label': 'joy', 'score': 0.017276909202337265}, {'label': 'approval', 'score': 0.0007436504238285124}, {'label': 'annoyance', 'score': 0.0006208781851455569}]
[{'label': 'amusement', 'score': 0.9134497046470642}, {'label': 'neutral', 'score': 0.05947253108024597}, {'label': 'joy', 'score': 0.023670077323913574}, {'label': 'approval', 'score': 0.0006708853179588914}, {'label': 'realization', 'score': 0.0003754942154046148}]
[{'label': 'amusement', 'score': 0.9185858964920044}, {'label': 'joy', 'score': 0.04705177992582321}, {'label': 'neutral', 'score': 0.03094455599784851}, {'label': 'approval', 'score': 0.0006248587742447853}, {'label': 'excitement', 'score': 0.00038028834387660027}]
[{'label': 'amusement', 'score': 0.9509133100509644}, {'label': 'joy', 'score': 0.023466702550649643}, {'label': 'neutral', 'score': 0.023202775046229362}, {'label': 'approval', 'score': 0.00040693290065973997}, {'label': 'annoyance', 'score': 0.00025088494294323027}]
[{'label': 'amusement', 'score': 0.9381294250488281}, {'label': 'neutral', 'score': 0.030854329466819763}, {'label': 'joy', 'score': 0.028445260599255562}, {'label': 'approval', 'score': 0.0004443093203008175}, {'label': 'annoyance', 'score': 0.0003067649668082595}]
[{'label': 'amusement', 'score': 0.8915423154830933}, {'label': 'neutral', 'score': 0.06123114004731178}, {'label': 'joy', 'score': 0.043843720108270645}, {'label': 'approval', 'score': 0.0006030380027368665}, {'label': 'excitement', 'score': 0.00042219593888148665}]
[{'label': 'amusement', 'score': 0.8938362002372742}, {'label': 'neutral', 'score': 0.062165528535842896}, {'label': 'joy', 'score': 0.040573082864284515}, {'label': 'approval', 'score': 0.0006318212836049497}, {'label': 'excitement', 'score': 0.00042496726382523775}]
[{'label': 'amusement', 'score': 0.9211145043373108}, {'label': 'neutral', 'score': 0.044386666268110275}, {'label': 'joy', 'score': 0.03141079470515251}, {'label': 'approval', 'score': 0.0005273885326460004}, {'label': 'annoyance', 'score': 0.0004951005685143173}]
[{'label': 'amusement', 'score': 0.9062328934669495}, {'label': 'neutral', 'score': 0.0663955956697464}, {'label': 'joy', 'score': 0.02417576313018799}, {'label': 'approval', 'score': 0.0005733149591833353}, {'label': 'annoyance', 'score': 0.0005332003929652274}]
[{'label': 'amusement', 'score': 0.8802416920661926}, {'label': 'neutral', 'score': 0.09796682000160217}, {'label': 'joy', 'score': 0.01822114922106266}, {'label': 'approval', 'score': 0.0007275079842656851}, {'label': 'annoyance', 'score': 0.000649736262857914}]
[{'label': 'amusement', 'score': 0.9245354533195496}, {'label': 'neutral', 'score': 0.05791369080543518}, {'label': 'joy', 'score': 0.014708156697452068}, {'label': 'approval', 'score': 0.0005659224116243422}, {'label': 'annoyance', 'score': 0.00034900332684628665}]
[{'label': 'amusement', 'score': 0.9298349022865295}, {'label': 'neutral', 'score': 0.05319305881857872}, {'label': 'joy', 'score': 0.014240195974707603}, {'label': 'approval', 'score': 0.00047472320147790015}, {'label': 'annoyance', 'score': 0.0003320357936900109}]
[{'label': 'amusement', 'score': 0.9481868147850037}, {'label': 'neutral', 'score': 0.03361939638853073}, {'label': 'joy', 'score': 0.015700623393058777}, {'label': 'approval', 'score': 0.00037607309059239924}, {'label': 'annoyance', 'score': 0.0003383818839211017}]
[{'label': 'amusement', 'score': 0.9439454078674316}, {'label': 'neutral', 'score': 0.03796844184398651}, {'label': 'joy', 'score': 0.015449339523911476}, {'label': 'approval', 'score': 0.0004115582269150764}, {'label': 'annoyance', 'score': 0.00035504548577591777}]
[{'label': 'amusement', 'score': 0.9419153928756714}, {'label': 'joy', 'score': 0.03588289022445679}, {'label': 'neutral', 'score': 0.0197442676872015}, {'label': 'approval', 'score': 0.00037916310247965157}, {'label': 'annoyance', 'score': 0.0003166011883877218}]
[{'label': 'amusement', 'score': 0.9443119168281555}, {'label': 'joy', 'score': 0.03534935787320137}, {'label': 'neutral', 'score': 0.017807291820645332}, {'label': 'annoyance', 'score': 0.000364335544873029}, {'label': 'approval', 'score': 0.00035286167985759676}]
[{'label': 'amusement', 'score': 0.9390026330947876}, {'label': 'neutral', 'score': 0.030766064301133156}, {'label': 'joy', 'score': 0.027531994506716728}, {'label': 'approval', 'score': 0.000411712855566293}, {'label': 'annoyance', 'score': 0.0003883301978930831}]
[{'label': 'amusement', 'score': 0.9437084197998047}, {'label': 'joy', 'score': 0.02723715454339981}, {'label': 'neutral', 'score': 0.02649576961994171}, {'label': 'approval', 'score': 0.00040962413186207414}, {'label': 'annoyance', 'score': 0.0003501778410281986}]
[{'label': 'amusement', 'score': 0.963887631893158}, {'label': 'joy', 'score': 0.018766408786177635}, {'label': 'neutral', 'score': 0.015240571461617947}, {'label': 'approval', 'score': 0.0003195363678969443}, {'label': 'annoyance', 'score': 0.00027857115492224693}]
[{'label': 'amusement', 'score': 0.9736639857292175}, {'label': 'joy', 'score': 0.014777555130422115}, {'label': 'neutral', 'score': 0.009744917042553425}, {'label': 'approval', 'score': 0.00023444216640200466}, {'label': 'annoyance', 'score': 0.00022025295766070485}]
[{'label': 'amusement', 'score': 0.9786536693572998}, {'label': 'joy', 'score': 0.014256425201892853}, {'label': 'neutral', 'score': 0.005524928215891123}, {'label': 'annoyance', 'score': 0.00019981806690339}, {'label': 'approval', 'score': 0.00019101041834801435}]
[{'label': 'amusement', 'score': 0.9767994284629822}, {'label': 'joy', 'score': 0.01752379909157753}, {'label': 'neutral', 'score': 0.004117531236261129}, {'label': 'annoyance', 'score': 0.00023087886802386492}, {'label': 'approval', 'score': 0.00017631785885896534}]
[{'label': 'amusement', 'score': 0.9730038642883301}, {'label': 'joy', 'score': 0.022313406690955162}, {'label': 'neutral', 'score': 0.003094617510214448}, {'label': 'annoyance', 'score': 0.0002579335996415466}, {'label': 'approval', 'score': 0.0001919149945024401}]
[{'label': 'amusement', 'score': 0.9586228132247925}, {'label': 'joy', 'score': 0.03348015993833542}, {'label': 'neutral', 'score': 0.005942060146480799}, {'label': 'annoyance', 'score': 0.0002864632988348603}, {'label': 'approval', 'score': 0.00024805590510368347}]
[{'label': 'amusement', 'score': 0.9565284252166748}, {'label': 'joy', 'score': 0.026430249214172363}, {'label': 'neutral', 'score': 0.014621742069721222}, {'label': 'annoyance', 'score': 0.00035507421125657856}, {'label': 'approval', 'score': 0.0002739257179200649}]
[{'label': 'amusement', 'score': 0.9552252888679504}, {'label': 'neutral', 'score': 0.03242111578583717}, {'label': 'joy', 'score': 0.01011221669614315}, {'label': 'approval', 'score': 0.0005302747595123947}, {'label': 'annoyance', 'score': 0.00039315709727816284}]
[{'label': 'amusement', 'score': 0.9544652700424194}, {'label': 'neutral', 'score': 0.03584286570549011}, {'label': 'joy', 'score': 0.0074444920755922794}, {'label': 'approval', 'score': 0.00049726472934708}, {'label': 'annoyance', 'score': 0.0004236875975038856}]
[{'label': 'amusement', 'score': 0.9285549521446228}, {'label': 'neutral', 'score': 0.06227575242519379}, {'label': 'joy', 'score': 0.006643490865826607}, {'label': 'approval', 'score': 0.000547272153198719}, {'label': 'annoyance', 'score': 0.0004443469224497676}]
[{'label': 'amusement', 'score': 0.9464175701141357}, {'label': 'neutral', 'score': 0.04484914615750313}, {'label': 'joy', 'score': 0.006529412232339382}, {'label': 'approval', 'score': 0.0005076275556348264}, {'label': 'annoyance', 'score': 0.0003984759678132832}]
[{'label': 'amusement', 'score': 0.9395526647567749}, {'label': 'neutral', 'score': 0.05378494784235954}, {'label': 'joy', 'score': 0.004056201316416264}, {'label': 'annoyance', 'score': 0.0006270807352848351}, {'label': 'approval', 'score': 0.0005571083165705204}]
[{'label': 'amusement', 'score': 0.9510835409164429}, {'label': 'neutral', 'score': 0.03185209631919861}, {'label': 'joy', 'score': 0.014165899716317654}, {'label': 'approval', 'score': 0.0009180864435620606}, {'label': 'annoyance', 'score': 0.0005130561185069382}]
[{'label': 'amusement', 'score': 0.9445045590400696}, {'label': 'neutral', 'score': 0.04096077010035515}, {'label': 'joy', 'score': 0.01161626260727644}, {'label': 'approval', 'score': 0.0008879397064447403}, {'label': 'annoyance', 'score': 0.0005372776067815721}]
[{'label': 'amusement', 'score': 0.9380494952201843}, {'label': 'neutral', 'score': 0.046560224145650864}, {'label': 'joy', 'score': 0.012467704713344574}, {'label': 'approval', 'score': 0.0008115869713947177}, {'label': 'annoyance', 'score': 0.0006270051817409694}]
[{'label': 'amusement', 'score': 0.9292132258415222}, {'label': 'neutral', 'score': 0.057238154113292694}, {'label': 'joy', 'score': 0.010726654902100563}, {'label': 'approval', 'score': 0.0006815035012550652}, {'label': 'annoyance', 'score': 0.0006464658072218299}]
