[{'label': 'fear', 'score': 0.9769452810287476}, {'label': 'approval', 'score': 0.010637711733579636}, {'label': 'nervousness', 'score': 0.002849962329491973}, {'label': 'disapproval', 'score': 0.0018613779684528708}, {'label': 'optimism', 'score': 0.0010947523405775428}]
[{'label': 'disapproval', 'score': 0.8957895040512085}, {'label': 'disgust', 'score': 0.056021880358457565}, {'label': 'neutral', 'score': 0.01955316588282585}, {'label': 'approval', 'score': 0.008999111130833626}, {'label': 'annoyance', 'score': 0.006478154566138983}]
[{'label': 'disapproval', 'score': 0.8761619925498962}, {'label': 'disgust', 'score': 0.0629255399107933}, {'label': 'neutral', 'score': 0.02351326122879982}, {'label': 'approval', 'score': 0.012401418760418892}, {'label': 'admiration', 'score': 0.008508249185979366}]
[{'label': 'disapproval', 'score': 0.8156507015228271}, {'label': 'disgust', 'score': 0.09970933198928833}, {'label': 'neutral', 'score': 0.03363284096121788}, {'label': 'approval', 'score': 0.01601409912109375}, {'label': 'admiration', 'score': 0.011549360118806362}]
[{'label': 'disapproval', 'score': 0.8068529963493347}, {'label': 'disgust', 'score': 0.13986553251743317}, {'label': 'neutral', 'score': 0.025224460288882256}, {'label': 'annoyance', 'score': 0.008894303813576698}, {'label': 'approval', 'score': 0.006561392452567816}]
[{'label': 'disapproval', 'score': 0.8066736459732056}, {'label': 'disgust', 'score': 0.05364798754453659}, {'label': 'admiration', 'score': 0.05078654736280441}, {'label': 'approval', 'score': 0.035712018609046936}, {'label': 'neutral', 'score': 0.028551561757922173}]
[{'label': 'disapproval', 'score': 0.8275225162506104}, {'label': 'neutral', 'score': 0.04507652297616005}, {'label': 'disgust', 'score': 0.03838501125574112}, {'label': 'approval', 'score': 0.03509717062115669}, {'label': 'admiration', 'score': 0.03055194579064846}]
[{'label': 'disapproval', 'score': 0.8524402379989624}, {'label': 'neutral', 'score': 0.04242805019021034}, {'label': 'approval', 'score': 0.03264227136969566}, {'label': 'disgust', 'score': 0.03236392140388489}, {'label': 'admiration', 'score': 0.0174995269626379}]
[{'label': 'disapproval', 'score': 0.7729510068893433}, {'label': 'neutral', 'score': 0.07666756212711334}, {'label': 'approval', 'score': 0.051876500248909}, {'label': 'disgust', 'score': 0.03872208297252655}, {'label': 'admiration', 'score': 0.030270351096987724}]
[{'label': 'disapproval', 'score': 0.7567493915557861}, {'label': 'neutral', 'score': 0.0831398218870163}, {'label': 'admiration', 'score': 0.07609906792640686}, {'label': 'approval', 'score': 0.042856164276599884}, {'label': 'disgust', 'score': 0.01118331030011177}]
[{'label': 'disapproval', 'score': 0.6375799179077148}, {'label': 'neutral', 'score': 0.32619208097457886}, {'label': 'disgust', 'score': 0.014279483817517757}, {'label': 'approval', 'score': 0.006260319147258997}, {'label': 'annoyance', 'score': 0.005494266748428345}]
[{'label': 'disapproval', 'score': 0.827116072177887}, {'label': 'disgust', 'score': 0.0603766031563282}, {'label': 'approval', 'score': 0.0321643128991127}, {'label': 'neutral', 'score': 0.020269330590963364}, {'label': 'fear', 'score': 0.016331488266587257}]
[{'label': 'disapproval', 'score': 0.8249808549880981}, {'label': 'neutral', 'score': 0.04156915470957756}, {'label': 'approval', 'score': 0.03151654452085495}, {'label': 'fear', 'score': 0.028756603598594666}, {'label': 'disgust', 'score': 0.024061093106865883}]
[{'label': 'disapproval', 'score': 0.8635126948356628}, {'label': 'neutral', 'score': 0.055463969707489014}, {'label': 'disgust', 'score': 0.049846772104501724}, {'label': 'approval', 'score': 0.011728934943675995}, {'label': 'annoyance', 'score': 0.0043180715292692184}]
[{'label': 'disapproval', 'score': 0.8211438059806824}, {'label': 'disgust', 'score': 0.08476577699184418}, {'label': 'neutral', 'score': 0.06081116944551468}, {'label': 'approval', 'score': 0.008971033617854118}, {'label': 'annoyance', 'score': 0.005200596526265144}]
[{'label': 'disapproval', 'score': 0.8499457240104675}, {'label': 'neutral', 'score': 0.06521017849445343}, {'label': 'disgust', 'score': 0.05279039964079857}, {'label': 'approval', 'score': 0.00966852717101574}, {'label': 'realization', 'score': 0.005918154492974281}]
[{'label': 'disapproval', 'score': 0.8716822266578674}, {'label': 'neutral', 'score': 0.07597971707582474}, {'label': 'disgust', 'score': 0.017807550728321075}, {'label': 'approval', 'score': 0.01761770062148571}, {'label': 'realization', 'score': 0.0033458711113780737}]
[{'label': 'disapproval', 'score': 0.6980580687522888}, {'label': 'disgust', 'score': 0.18453733623027802}, {'label': 'neutral', 'score': 0.06675861030817032}, {'label': 'annoyance', 'score': 0.01517344918102026}, {'label': 'approval', 'score': 0.007758134510368109}]
[{'label': 'disapproval', 'score': 0.8209468126296997}, {'label': 'neutral', 'score': 0.07134472578763962}, {'label': 'disgust', 'score': 0.05085235834121704}, {'label': 'approval', 'score': 0.029631786048412323}, {'label': 'fear', 'score': 0.006675195414572954}]
[{'label': 'disapproval', 'score': 0.7896147966384888}, {'label': 'neutral', 'score': 0.08709938079118729}, {'label': 'disgust', 'score': 0.052614785730838776}, {'label': 'approval', 'score': 0.03986885026097298}, {'label': 'fear', 'score': 0.008862806484103203}]
[{'label': 'disapproval', 'score': 0.7399356961250305}, {'label': 'disgust', 'score': 0.10773783922195435}, {'label': 'neutral', 'score': 0.06577908992767334}, {'label': 'approval', 'score': 0.049502503126859665}, {'label': 'fear', 'score': 0.008480233140289783}]
[{'label': 'disapproval', 'score': 0.7431386709213257}, {'label': 'disgust', 'score': 0.09621889889240265}, {'label': 'approval', 'score': 0.06533041596412659}, {'label': 'neutral', 'score': 0.04894724115729332}, {'label': 'fear', 'score': 0.015177169814705849}]
[{'label': 'disapproval', 'score': 0.8332468271255493}, {'label': 'approval', 'score': 0.04605723172426224}, {'label': 'disgust', 'score': 0.045192137360572815}, {'label': 'neutral', 'score': 0.04500601440668106}, {'label': 'fear', 'score': 0.006375006400048733}]
[{'label': 'disapproval', 'score': 0.8297545909881592}, {'label': 'approval', 'score': 0.06098649650812149}, {'label': 'neutral', 'score': 0.06082497164607048}, {'label': 'disgust', 'score': 0.02034301869571209}, {'label': 'realization', 'score': 0.005154493730515242}]
[{'label': 'disapproval', 'score': 0.8472841382026672}, {'label': 'neutral', 'score': 0.05811076983809471}, {'label': 'approval', 'score': 0.05515815317630768}, {'label': 'disgust', 'score': 0.014322711154818535}, {'label': 'realization', 'score': 0.0051825037226080894}]
[{'label': 'disapproval', 'score': 0.7817947268486023}, {'label': 'approval', 'score': 0.09039097279310226}, {'label': 'neutral', 'score': 0.08002182096242905}, {'label': 'admiration', 'score': 0.009628457017242908}, {'label': 'disgust', 'score': 0.008932122029364109}]
[{'label': 'disapproval', 'score': 0.7583054900169373}, {'label': 'approval', 'score': 0.11329250782728195}, {'label': 'neutral', 'score': 0.08078571408987045}, {'label': 'admiration', 'score': 0.009213481098413467}, {'label': 'optimism', 'score': 0.008181119337677956}]
[{'label': 'disapproval', 'score': 0.5293887853622437}, {'label': 'approval', 'score': 0.27739402651786804}, {'label': 'neutral', 'score': 0.11070005595684052}, {'label': 'admiration', 'score': 0.02626749314367771}, {'label': 'optimism', 'score': 0.02378854714334011}]
[{'label': 'disapproval', 'score': 0.7223778963088989}, {'label': 'approval', 'score': 0.14540506899356842}, {'label': 'neutral', 'score': 0.06345734745264053}, {'label': 'optimism', 'score': 0.020972976461052895}, {'label': 'admiration', 'score': 0.018727300688624382}]
[{'label': 'disapproval', 'score': 0.7604032158851624}, {'label': 'approval', 'score': 0.11931804567575455}, {'label': 'neutral', 'score': 0.05569928511977196}, {'label': 'optimism', 'score': 0.018643932417035103}, {'label': 'admiration', 'score': 0.01622687093913555}]
[{'label': 'disapproval', 'score': 0.8889327645301819}, {'label': 'approval', 'score': 0.04415502771735191}, {'label': 'neutral', 'score': 0.030119528993964195}, {'label': 'optimism', 'score': 0.008358853869140148}, {'label': 'disgust', 'score': 0.008233017288148403}]
[{'label': 'disapproval', 'score': 0.8745928406715393}, {'label': 'neutral', 'score': 0.04955439642071724}, {'label': 'approval', 'score': 0.03547004982829094}, {'label': 'disgust', 'score': 0.01338401809334755}, {'label': 'admiration', 'score': 0.007107859943062067}]
[{'label': 'disapproval', 'score': 0.5357728004455566}, {'label': 'approval', 'score': 0.21119986474514008}, {'label': 'neutral', 'score': 0.20386214554309845}, {'label': 'fear', 'score': 0.011873649433255196}, {'label': 'admiration', 'score': 0.008625351823866367}]
[{'label': 'disapproval', 'score': 0.5499555468559265}, {'label': 'approval', 'score': 0.22017815709114075}, {'label': 'fear', 'score': 0.11037248373031616}, {'label': 'neutral', 'score': 0.07360179722309113}, {'label': 'annoyance', 'score': 0.009493095800280571}]
[{'label': 'disapproval', 'score': 0.4830624759197235}, {'label': 'approval', 'score': 0.2856796979904175}, {'label': 'fear', 'score': 0.11086875200271606}, {'label': 'neutral', 'score': 0.07256397604942322}, {'label': 'annoyance', 'score': 0.011030099354684353}]
[{'label': 'fear', 'score': 0.664137601852417}, {'label': 'disapproval', 'score': 0.13248619437217712}, {'label': 'approval', 'score': 0.12771746516227722}, {'label': 'neutral', 'score': 0.03528888523578644}, {'label': 'annoyance', 'score': 0.011279693804681301}]
[{'label': 'fear', 'score': 0.5186628699302673}, {'label': 'approval', 'score': 0.23656868934631348}, {'label': 'disapproval', 'score': 0.1480192095041275}, {'label': 'neutral', 'score': 0.04878691956400871}, {'label': 'annoyance', 'score': 0.013785993680357933}]
[{'label': 'fear', 'score': 0.6227564811706543}, {'label': 'approval', 'score': 0.1844567358493805}, {'label': 'disapproval', 'score': 0.11046706140041351}, {'label': 'neutral', 'score': 0.04274291917681694}, {'label': 'annoyance', 'score': 0.011931185610592365}]
[{'label': 'approval', 'score': 0.48898038268089294}, {'label': 'fear', 'score': 0.29526323080062866}, {'label': 'disapproval', 'score': 0.09397420287132263}, {'label': 'neutral', 'score': 0.0756826251745224}, {'label': 'annoyance', 'score': 0.011094425804913044}]
[{'label': 'approval', 'score': 0.6490049958229065}, {'label': 'disapproval', 'score': 0.1377400904893875}, {'label': 'neutral', 'score': 0.11604338884353638}, {'label': 'fear', 'score': 0.05730828642845154}, {'label': 'admiration', 'score': 0.011272993870079517}]
[{'label': 'approval', 'score': 0.5228622555732727}, {'label': 'disapproval', 'score': 0.24164873361587524}, {'label': 'neutral', 'score': 0.14653630554676056}, {'label': 'fear', 'score': 0.036478642374277115}, {'label': 'admiration', 'score': 0.017883287742733955}]
[{'label': 'approval', 'score': 0.6460798978805542}, {'label': 'disapproval', 'score': 0.15421755611896515}, {'label': 'neutral', 'score': 0.12108773738145828}, {'label': 'fear', 'score': 0.02659488096833229}, {'label': 'admiration', 'score': 0.01593921147286892}]
[{'label': 'approval', 'score': 0.7020071148872375}, {'label': 'neutral', 'score': 0.11097855120897293}, {'label': 'disapproval', 'score': 0.09325670450925827}, {'label': 'fear', 'score': 0.040160372853279114}, {'label': 'admiration', 'score': 0.021782757714390755}]
[{'label': 'approval', 'score': 0.815039336681366}, {'label': 'fear', 'score': 0.06046393886208534}, {'label': 'neutral', 'score': 0.041671112179756165}, {'label': 'disapproval', 'score': 0.03622375801205635}, {'label': 'admiration', 'score': 0.017511799931526184}]
[{'label': 'approval', 'score': 0.6708353757858276}, {'label': 'fear', 'score': 0.18983514606952667}, {'label': 'disapproval', 'score': 0.050936464220285416}, {'label': 'neutral', 'score': 0.03736896812915802}, {'label': 'admiration', 'score': 0.018283218145370483}]
[{'label': 'approval', 'score': 0.6879432797431946}, {'label': 'fear', 'score': 0.21637262403964996}, {'label': 'disapproval', 'score': 0.023341206833720207}, {'label': 'admiration', 'score': 0.022383416071534157}, {'label': 'neutral', 'score': 0.019802788272500038}]
[{'label': 'approval', 'score': 0.7680096626281738}, {'label': 'fear', 'score': 0.1395573616027832}, {'label': 'neutral', 'score': 0.02468867413699627}, {'label': 'admiration', 'score': 0.01977652497589588}, {'label': 'disapproval', 'score': 0.016440346837043762}]
[{'label': 'approval', 'score': 0.8360166549682617}, {'label': 'fear', 'score': 0.05389481410384178}, {'label': 'neutral', 'score': 0.03261125832796097}, {'label': 'admiration', 'score': 0.026557251811027527}, {'label': 'excitement', 'score': 0.019058531150221825}]
[{'label': 'approval', 'score': 0.854433536529541}, {'label': 'excitement', 'score': 0.03637055680155754}, {'label': 'neutral', 'score': 0.03143532946705818}, {'label': 'admiration', 'score': 0.017124297097325325}, {'label': 'disapproval', 'score': 0.014354021288454533}]
[{'label': 'approval', 'score': 0.8145892024040222}, {'label': 'excitement', 'score': 0.045487113296985626}, {'label': 'neutral', 'score': 0.033642128109931946}, {'label': 'admiration', 'score': 0.024506283923983574}, {'label': 'disapproval', 'score': 0.021251089870929718}]
[{'label': 'approval', 'score': 0.7713255286216736}, {'label': 'excitement', 'score': 0.07294660806655884}, {'label': 'admiration', 'score': 0.03678809106349945}, {'label': 'curiosity', 'score': 0.023258229717612267}, {'label': 'fear', 'score': 0.02092788740992546}]
[{'label': 'approval', 'score': 0.7923659086227417}, {'label': 'fear', 'score': 0.07686357945203781}, {'label': 'admiration', 'score': 0.039639610797166824}, {'label': 'excitement', 'score': 0.02821744605898857}, {'label': 'curiosity', 'score': 0.011036837473511696}]
[{'label': 'approval', 'score': 0.7955390810966492}, {'label': 'fear', 'score': 0.06243894249200821}, {'label': 'admiration', 'score': 0.0595552995800972}, {'label': 'excitement', 'score': 0.02921917848289013}, {'label': 'curiosity', 'score': 0.011173087172210217}]
[{'label': 'fear', 'score': 0.8865963220596313}, {'label': 'approval', 'score': 0.07188206166028976}, {'label': 'disapproval', 'score': 0.01485423557460308}, {'label': 'admiration', 'score': 0.003779961494728923}, {'label': 'annoyance', 'score': 0.003647815203294158}]
[{'label': 'approval', 'score': 0.5214887261390686}, {'label': 'fear', 'score': 0.381893515586853}, {'label': 'admiration', 'score': 0.020848838612437248}, {'label': 'excitement', 'score': 0.017919158563017845}, {'label': 'disapproval', 'score': 0.014665353111922741}]
[{'label': 'fear', 'score': 0.850242555141449}, {'label': 'approval', 'score': 0.08566106110811234}, {'label': 'disapproval', 'score': 0.028296256437897682}, {'label': 'annoyance', 'score': 0.007065644487738609}, {'label': 'disgust', 'score': 0.0049597350880503654}]
[{'label': 'fear', 'score': 0.9075036644935608}, {'label': 'approval', 'score': 0.04410368576645851}, {'label': 'disapproval', 'score': 0.018024655058979988}, {'label': 'annoyance', 'score': 0.0060288854874670506}, {'label': 'nervousness', 'score': 0.004327655304223299}]
[{'label': 'fear', 'score': 0.9345781207084656}, {'label': 'approval', 'score': 0.02949400804936886}, {'label': 'disapproval', 'score': 0.009156284853816032}, {'label': 'annoyance', 'score': 0.004518494941294193}, {'label': 'nervousness', 'score': 0.004304242320358753}]
[{'label': 'fear', 'score': 0.9615969061851501}, {'label': 'approval', 'score': 0.01795525662600994}, {'label': 'annoyance', 'score': 0.003536453004926443}, {'label': 'nervousness', 'score': 0.0034357148688286543}, {'label': 'disapproval', 'score': 0.0033799500670284033}]
[{'label': 'fear', 'score': 0.9128902554512024}, {'label': 'approval', 'score': 0.052903980016708374}, {'label': 'disapproval', 'score': 0.008730261586606503}, {'label': 'annoyance', 'score': 0.0055508483201265335}, {'label': 'nervousness', 'score': 0.004756221082061529}]
