[{'label': 'sadness', 'score': 0.9200335144996643}, {'label': 'disappointment', 'score': 0.04467884078621864}, {'label': 'anger', 'score': 0.0121521120890975}, {'label': 'neutral', 'score': 0.010963325388729572}, {'label': 'annoyance', 'score': 0.004911137744784355}]
[{'label': 'neutral', 'score': 0.6777356863021851}, {'label': 'admiration', 'score': 0.2342643141746521}, {'label': 'optimism', 'score': 0.028991587460041046}, {'label': 'anger', 'score': 0.017586247995495796}, {'label': 'desire', 'score': 0.012293591164052486}]
[{'label': 'neutral', 'score': 0.9519603252410889}, {'label': 'admiration', 'score': 0.012738575227558613}, {'label': 'optimism', 'score': 0.00820604246109724}, {'label': 'anger', 'score': 0.007526618894189596}, {'label': 'love', 'score': 0.006326773669570684}]
[{'label': 'neutral', 'score': 0.9680134654045105}, {'label': 'optimism', 'score': 0.011356858536601067}, {'label': 'admiration', 'score': 0.005661407485604286}, {'label': 'love', 'score': 0.003934818785637617}, {'label': 'anger', 'score': 0.002043522195890546}]
[{'label': 'neutral', 'score': 0.9667176008224487}, {'label': 'optimism', 'score': 0.01334390789270401}, {'label': 'love', 'score': 0.00542207807302475}, {'label': 'desire', 'score': 0.004310505464673042}, {'label': 'anger', 'score': 0.0018621825147420168}]
[{'label': 'neutral', 'score': 0.9645734429359436}, {'label': 'optimism', 'score': 0.00684090331196785}, {'label': 'realization', 'score': 0.005658355075865984}, {'label': 'disappointment', 'score': 0.004770471714437008}, {'label': 'love', 'score': 0.003580775810405612}]
[{'label': 'neutral', 'score': 0.9467540383338928}, {'label': 'excitement', 'score': 0.016379203647375107}, {'label': 'realization', 'score': 0.009459976106882095}, {'label': 'optimism', 'score': 0.00486417580395937}, {'label': 'love', 'score': 0.003940561320632696}]
[{'label': 'neutral', 'score': 0.9824401140213013}, {'label': 'optimism', 'score': 0.0055785332806408405}, {'label': 'love', 'score': 0.0017006541602313519}, {'label': 'desire', 'score': 0.0015814081998541951}, {'label': 'excitement', 'score': 0.0014419745421037078}]
[{'label': 'neutral', 'score': 0.9699608087539673}, {'label': 'love', 'score': 0.007999897934496403}, {'label': 'optimism', 'score': 0.00562550313770771}, {'label': 'desire', 'score': 0.003217114834114909}, {'label': 'excitement', 'score': 0.002212950261309743}]
[{'label': 'neutral', 'score': 0.9525795578956604}, {'label': 'love', 'score': 0.02047569490969181}, {'label': 'optimism', 'score': 0.009071364998817444}, {'label': 'desire', 'score': 0.00679008336737752}, {'label': 'disappointment', 'score': 0.0015257697086781263}]
[{'label': 'neutral', 'score': 0.97520512342453}, {'label': 'optimism', 'score': 0.008321745321154594}, {'label': 'desire', 'score': 0.0049645486287772655}, {'label': 'love', 'score': 0.004899006802588701}, {'label': 'admiration', 'score': 0.000841109489556402}]
[{'label': 'neutral', 'score': 0.9655431509017944}, {'label': 'love', 'score': 0.010392259806394577}, {'label': 'optimism', 'score': 0.0093385623767972}, {'label': 'desire', 'score': 0.003464410314336419}, {'label': 'realization', 'score': 0.0015587578527629375}]
[{'label': 'neutral', 'score': 0.9869658946990967}, {'label': 'optimism', 'score': 0.004648794885724783}, {'label': 'love', 'score': 0.0011122266296297312}, {'label': 'realization', 'score': 0.0010634587379172444}, {'label': 'disappointment', 'score': 0.0009670927538536489}]
[{'label': 'neutral', 'score': 0.9777640104293823}, {'label': 'excitement', 'score': 0.004229797516018152}, {'label': 'optimism', 'score': 0.0025801449082791805}, {'label': 'realization', 'score': 0.0025626453571021557}, {'label': 'love', 'score': 0.002006035763770342}]
[{'label': 'neutral', 'score': 0.9718125462532043}, {'label': 'realization', 'score': 0.004721439443528652}, {'label': 'excitement', 'score': 0.004681411664932966}, {'label': 'love', 'score': 0.002721886383369565}, {'label': 'optimism', 'score': 0.002343618543818593}]
[{'label': 'neutral', 'score': 0.9476635456085205}, {'label': 'love', 'score': 0.027840744704008102}, {'label': 'desire', 'score': 0.005982980597764254}, {'label': 'sadness', 'score': 0.002940898993983865}, {'label': 'optimism', 'score': 0.0029274674598127604}]
[{'label': 'neutral', 'score': 0.9653663635253906}, {'label': 'love', 'score': 0.015494494698941708}, {'label': 'desire', 'score': 0.00387669843621552}, {'label': 'sadness', 'score': 0.002631730167195201}, {'label': 'optimism', 'score': 0.0024827485904097557}]
[{'label': 'neutral', 'score': 0.9771097302436829}, {'label': 'love', 'score': 0.008057715371251106}, {'label': 'optimism', 'score': 0.004783677402883768}, {'label': 'desire', 'score': 0.0037970643024891615}, {'label': 'sadness', 'score': 0.0008695144206285477}]
[{'label': 'neutral', 'score': 0.984061062335968}, {'label': 'optimism', 'score': 0.006571238860487938}, {'label': 'love', 'score': 0.003204671200364828}, {'label': 'desire', 'score': 0.002031939337030053}, {'label': 'approval', 'score': 0.0007437807507812977}]
[{'label': 'neutral', 'score': 0.9559606313705444}, {'label': 'love', 'score': 0.029414264485239983}, {'label': 'desire', 'score': 0.004305688664317131}, {'label': 'optimism', 'score': 0.0039929114282131195}, {'label': 'approval', 'score': 0.001231785980053246}]
[{'label': 'neutral', 'score': 0.8716715574264526}, {'label': 'love', 'score': 0.1108415350317955}, {'label': 'desire', 'score': 0.005154626909643412}, {'label': 'optimism', 'score': 0.0030250963754951954}, {'label': 'approval', 'score': 0.0020537632517516613}]
[{'label': 'neutral', 'score': 0.776064932346344}, {'label': 'love', 'score': 0.20296353101730347}, {'label': 'desire', 'score': 0.007080641575157642}, {'label': 'approval', 'score': 0.0027787128929048777}, {'label': 'optimism', 'score': 0.002566369716078043}]
[{'label': 'neutral', 'score': 0.5797573924064636}, {'label': 'approval', 'score': 0.2944354712963104}, {'label': 'optimism', 'score': 0.060110487043857574}, {'label': 'love', 'score': 0.03750824183225632}, {'label': 'desire', 'score': 0.01126810722053051}]
[{'label': 'neutral', 'score': 0.7286450862884521}, {'label': 'approval', 'score': 0.2130671590566635}, {'label': 'optimism', 'score': 0.03044024482369423}, {'label': 'love', 'score': 0.015006271190941334}, {'label': 'desire', 'score': 0.004924990236759186}]
[{'label': 'approval', 'score': 0.528110682964325}, {'label': 'neutral', 'score': 0.38974469900131226}, {'label': 'optimism', 'score': 0.05706840753555298}, {'label': 'desire', 'score': 0.008330848067998886}, {'label': 'love', 'score': 0.008257240056991577}]
[{'label': 'love', 'score': 0.35542768239974976}, {'label': 'neutral', 'score': 0.23445133864879608}, {'label': 'approval', 'score': 0.15730667114257812}, {'label': 'optimism', 'score': 0.1526983380317688}, {'label': 'desire', 'score': 0.06389016658067703}]
[{'label': 'neutral', 'score': 0.43993106484413147}, {'label': 'anger', 'score': 0.3331274390220642}, {'label': 'optimism', 'score': 0.13524024188518524}, {'label': 'love', 'score': 0.02415202371776104}, {'label': 'approval', 'score': 0.02079780586063862}]
[{'label': 'approval', 'score': 0.5578928589820862}, {'label': 'neutral', 'score': 0.29956069588661194}, {'label': 'realization', 'score': 0.0473875068128109}, {'label': 'optimism', 'score': 0.02019309252500534}, {'label': 'love', 'score': 0.012782832607626915}]
[{'label': 'approval', 'score': 0.47609612345695496}, {'label': 'neutral', 'score': 0.29434114694595337}, {'label': 'excitement', 'score': 0.07649407535791397}, {'label': 'realization', 'score': 0.04399695619940758}, {'label': 'nervousness', 'score': 0.024871358647942543}]
[{'label': 'optimism', 'score': 0.4276905953884125}, {'label': 'neutral', 'score': 0.40779730677604675}, {'label': 'approval', 'score': 0.0912390872836113}, {'label': 'love', 'score': 0.023272814229130745}, {'label': 'desire', 'score': 0.014569755643606186}]
[{'label': 'love', 'score': 0.30339935421943665}, {'label': 'neutral', 'score': 0.29951152205467224}, {'label': 'optimism', 'score': 0.20808900892734528}, {'label': 'approval', 'score': 0.061837781220674515}, {'label': 'desire', 'score': 0.04824616014957428}]
[{'label': 'neutral', 'score': 0.6054403781890869}, {'label': 'optimism', 'score': 0.26381751894950867}, {'label': 'love', 'score': 0.040710609406232834}, {'label': 'desire', 'score': 0.02367846854031086}, {'label': 'anger', 'score': 0.02132445201277733}]
[{'label': 'neutral', 'score': 0.685983419418335}, {'label': 'optimism', 'score': 0.2373870611190796}, {'label': 'love', 'score': 0.022006111219525337}, {'label': 'desire', 'score': 0.01598784327507019}, {'label': 'approval', 'score': 0.010104182176291943}]
[{'label': 'neutral', 'score': 0.834877610206604}, {'label': 'optimism', 'score': 0.11956692487001419}, {'label': 'love', 'score': 0.012953861616551876}, {'label': 'desire', 'score': 0.010034260340034962}, {'label': 'approval', 'score': 0.008360682986676693}]
[{'label': 'neutral', 'score': 0.7759611010551453}, {'label': 'love', 'score': 0.07746042311191559}, {'label': 'optimism', 'score': 0.07245342433452606}, {'label': 'approval', 'score': 0.04086572304368019}, {'label': 'desire', 'score': 0.017985282465815544}]
[{'label': 'neutral', 'score': 0.6062160730361938}, {'label': 'approval', 'score': 0.14297586679458618}, {'label': 'love', 'score': 0.10687101632356644}, {'label': 'optimism', 'score': 0.09764102846384048}, {'label': 'desire', 'score': 0.02655176632106304}]
[{'label': 'neutral', 'score': 0.6212874054908752}, {'label': 'optimism', 'score': 0.1565835028886795}, {'label': 'love', 'score': 0.10174945741891861}, {'label': 'approval', 'score': 0.07588889449834824}, {'label': 'desire', 'score': 0.015392598696053028}]
[{'label': 'neutral', 'score': 0.538184642791748}, {'label': 'optimism', 'score': 0.254300057888031}, {'label': 'approval', 'score': 0.10558727383613586}, {'label': 'love', 'score': 0.05959852784872055}, {'label': 'desire', 'score': 0.018995678052306175}]
[{'label': 'neutral', 'score': 0.549217700958252}, {'label': 'love', 'score': 0.2116388976573944}, {'label': 'optimism', 'score': 0.13960325717926025}, {'label': 'approval', 'score': 0.05691102147102356}, {'label': 'desire', 'score': 0.02014029584825039}]
[{'label': 'neutral', 'score': 0.6363438367843628}, {'label': 'optimism', 'score': 0.2633846402168274}, {'label': 'love', 'score': 0.033620916306972504}, {'label': 'approval', 'score': 0.03277605399489403}, {'label': 'desire', 'score': 0.010811264626681805}]
[{'label': 'neutral', 'score': 0.5533039569854736}, {'label': 'optimism', 'score': 0.3049886226654053}, {'label': 'approval', 'score': 0.06878146529197693}, {'label': 'love', 'score': 0.03868378698825836}, {'label': 'desire', 'score': 0.011032111011445522}]
[{'label': 'neutral', 'score': 0.7476087212562561}, {'label': 'optimism', 'score': 0.18396365642547607}, {'label': 'love', 'score': 0.023073893040418625}, {'label': 'desire', 'score': 0.01072089932858944}, {'label': 'anger', 'score': 0.008938637562096119}]
[{'label': 'neutral', 'score': 0.7364612817764282}, {'label': 'optimism', 'score': 0.13079608976840973}, {'label': 'love', 'score': 0.062029242515563965}, {'label': 'approval', 'score': 0.04140009731054306}, {'label': 'desire', 'score': 0.009938549250364304}]
[{'label': 'approval', 'score': 0.38011589646339417}, {'label': 'neutral', 'score': 0.37177130579948425}, {'label': 'love', 'score': 0.1319638043642044}, {'label': 'optimism', 'score': 0.0850224569439888}, {'label': 'desire', 'score': 0.007731033489108086}]
[{'label': 'neutral', 'score': 0.33981093764305115}, {'label': 'approval', 'score': 0.23545491695404053}, {'label': 'love', 'score': 0.23424403369426727}, {'label': 'optimism', 'score': 0.14251823723316193}, {'label': 'desire', 'score': 0.015688423067331314}]
[{'label': 'optimism', 'score': 0.35742270946502686}, {'label': 'neutral', 'score': 0.3378632962703705}, {'label': 'approval', 'score': 0.22260935604572296}, {'label': 'love', 'score': 0.021484095603227615}, {'label': 'anger', 'score': 0.011550967581570148}]
[{'label': 'neutral', 'score': 0.5607067942619324}, {'label': 'optimism', 'score': 0.3044898211956024}, {'label': 'approval', 'score': 0.06559746712446213}, {'label': 'anger', 'score': 0.022282350808382034}, {'label': 'confusion', 'score': 0.011173377744853497}]
[{'label': 'neutral', 'score': 0.6899891495704651}, {'label': 'optimism', 'score': 0.25709694623947144}, {'label': 'approval', 'score': 0.023611657321453094}, {'label': 'confusion', 'score': 0.006547408644109964}, {'label': 'anger', 'score': 0.0051755947060883045}]
[{'label': 'neutral', 'score': 0.8283355832099915}, {'label': 'optimism', 'score': 0.127226322889328}, {'label': 'approval', 'score': 0.025018932297825813}, {'label': 'love', 'score': 0.003875747323036194}, {'label': 'confusion', 'score': 0.0021527709905058146}]
[{'label': 'neutral', 'score': 0.8192636966705322}, {'label': 'optimism', 'score': 0.11011750996112823}, {'label': 'approval', 'score': 0.038457393646240234}, {'label': 'love', 'score': 0.011609096080064774}, {'label': 'admiration', 'score': 0.004321378190070391}]
[{'label': 'neutral', 'score': 0.5917631387710571}, {'label': 'approval', 'score': 0.19724036753177643}, {'label': 'optimism', 'score': 0.17951053380966187}, {'label': 'love', 'score': 0.009352597407996655}, {'label': 'realization', 'score': 0.004369914531707764}]
[{'label': 'neutral', 'score': 0.7815887331962585}, {'label': 'optimism', 'score': 0.1505437046289444}, {'label': 'approval', 'score': 0.051990658044815063}, {'label': 'realization', 'score': 0.003916828893125057}, {'label': 'love', 'score': 0.002099140314385295}]
[{'label': 'neutral', 'score': 0.9262030720710754}, {'label': 'optimism', 'score': 0.040985364466905594}, {'label': 'approval', 'score': 0.020764557644724846}, {'label': 'love', 'score': 0.0025581028312444687}, {'label': 'realization', 'score': 0.001732797478325665}]
[{'label': 'neutral', 'score': 0.9293438792228699}, {'label': 'optimism', 'score': 0.048481907695531845}, {'label': 'approval', 'score': 0.009574544616043568}, {'label': 'anger', 'score': 0.002637732308357954}, {'label': 'love', 'score': 0.00185590295586735}]
[{'label': 'neutral', 'score': 0.8871282935142517}, {'label': 'optimism', 'score': 0.07732713967561722}, {'label': 'approval', 'score': 0.011261293664574623}, {'label': 'anger', 'score': 0.009062521159648895}, {'label': 'admiration', 'score': 0.0023566342424601316}]
[{'label': 'neutral', 'score': 0.939030647277832}, {'label': 'optimism', 'score': 0.039723314344882965}, {'label': 'approval', 'score': 0.006158113479614258}, {'label': 'anger', 'score': 0.00386045896448195}, {'label': 'admiration', 'score': 0.0017493764171376824}]
[{'label': 'neutral', 'score': 0.9311989545822144}, {'label': 'optimism', 'score': 0.04064597934484482}, {'label': 'approval', 'score': 0.013169080950319767}, {'label': 'love', 'score': 0.0023452190216630697}, {'label': 'anger', 'score': 0.0022616505157202482}]
[{'label': 'neutral', 'score': 0.7801523804664612}, {'label': 'optimism', 'score': 0.10945174843072891}, {'label': 'approval', 'score': 0.08925888687372208}, {'label': 'love', 'score': 0.004659275058656931}, {'label': 'realization', 'score': 0.0030914884991943836}]
[{'label': 'neutral', 'score': 0.5923177003860474}, {'label': 'approval', 'score': 0.2294868528842926}, {'label': 'optimism', 'score': 0.15489844977855682}, {'label': 'love', 'score': 0.005665264092385769}, {'label': 'realization', 'score': 0.003646845929324627}]
[{'label': 'neutral', 'score': 0.7425431609153748}, {'label': 'optimism', 'score': 0.18660412728786469}, {'label': 'approval', 'score': 0.037350695580244064}, {'label': 'love', 'score': 0.012390083633363247}, {'label': 'desire', 'score': 0.003818211145699024}]
[{'label': 'neutral', 'score': 0.7672901153564453}, {'label': 'optimism', 'score': 0.16623668372631073}, {'label': 'approval', 'score': 0.03120231069624424}, {'label': 'love', 'score': 0.010228284634649754}, {'label': 'desire', 'score': 0.004501876886934042}]
[{'label': 'neutral', 'score': 0.6387925148010254}, {'label': 'optimism', 'score': 0.30608850717544556}, {'label': 'approval', 'score': 0.021359309554100037}, {'label': 'anger', 'score': 0.0056674787774682045}, {'label': 'love', 'score': 0.005607827100902796}]
